nohup: ignoring input
=================================================================
==================== PARAMETER CONFIGURATION ====================
=================================================================
model=LeNet5_Original (rotated)
criterion=CrossEntropy
C=64
lr=0.001
lambda_reg=0.0002
alpha=0.6
[T1=lambda_reg*alpha=0.00012]
[T2=lambda_reg*(1-alpha)=8e-05]
subgradient_step=100000.0
w0=-0.031
r=2
bucket_zero=32
BestQuantization_target_acc=99.8
final_target_acc=99.7
target_zstd_ratio=0.0179
min_xi=0
max_xi=1
upper_c=1663370
lower_c=0.01
c1=10
c2=1000
first_best_indices=20
accuracy_tollerance=0.2
zeta=50000
l=0.5
n_epochs=100
max_iterations=15
train_optimizer=ADAM
entropy_optimizer=FISTA
pruning=Y
QuantizationType=center
sparsity_threshold=0.001
------------------------------------------------------------
delta = 7.1
Epoch 1: A_NQ = 94.41, H_NQ = 981900, A_Q = 93.32, H_Q = 53223, zstd_ratio = 3.51%, sparse_ratio = 2.73%, sparsity = 87.27% , sparse_accuracy = 93.31, training_time = 1054s
Epoch 50: A_NQ = 98.7, H_NQ = 981886, A_Q = 98.68, H_Q = 21575, zstd_ratio = 1.61%, sparse_ratio = 1.18%, sparsity = 96.54% , sparse_accuracy = 98.68, training_time = 1207s
Epoch 51: A_NQ = 98.68, H_NQ = 981876, A_Q = 98.59, H_Q = 21098, zstd_ratio = 1.59%, sparse_ratio = 1.16%, sparsity = 96.65% , sparse_accuracy = 98.59, training_time = 1200s
Epoch 52: A_NQ = 98.98, H_NQ = 981842, A_Q = 98.77, H_Q = 21493, zstd_ratio = 1.62%, sparse_ratio = 1.18%, sparsity = 96.56% , sparse_accuracy = 98.76, training_time = 1216s
Epoch 53: A_NQ = 98.54, H_NQ = 981890, A_Q = 98.62, H_Q = 21338, zstd_ratio = 1.59%, sparse_ratio = 1.17%, sparsity = 96.59% , sparse_accuracy = 98.63, training_time = 1199s
Epoch 54: A_NQ = 98.41, H_NQ = 981892, A_Q = 98.27, H_Q = 21089, zstd_ratio = 1.58%, sparse_ratio = 1.15%, sparsity = 96.64% , sparse_accuracy = 98.28, training_time = 923s
Epoch 55: A_NQ = 98.24, H_NQ = 981785, A_Q = 98.47, H_Q = 21319, zstd_ratio = 1.61%, sparse_ratio = 1.17%, sparsity = 96.59% , sparse_accuracy = 98.45, training_time = 1192s
Epoch 56: A_NQ = 98.78, H_NQ = 981848, A_Q = 98.63, H_Q = 21777, zstd_ratio = 1.63%, sparse_ratio = 1.19%, sparsity = 96.49% , sparse_accuracy = 98.6, training_time = 1228s
Epoch 57: A_NQ = 98.5, H_NQ = 981726, A_Q = 98.73, H_Q = 20773, zstd_ratio = 1.59%, sparse_ratio = 1.15%, sparsity = 96.71% , sparse_accuracy = 98.72, training_time = 1201s
Epoch 58: A_NQ = 98.78, H_NQ = 981848, A_Q = 98.72, H_Q = 20590, zstd_ratio = 1.57%, sparse_ratio = 1.14%, sparsity = 96.75% , sparse_accuracy = 98.72, training_time = 1236s
Epoch 59: A_NQ = 98.64, H_NQ = 981870, A_Q = 98.58, H_Q = 20826, zstd_ratio = 1.57%, sparse_ratio = 1.15%, sparsity = 96.70% , sparse_accuracy = 98.57, training_time = 1222s
Epoch 60: A_NQ = 98.58, H_NQ = 981874, A_Q = 98.62, H_Q = 21717, zstd_ratio = 1.62%, sparse_ratio = 1.18%, sparsity = 96.49% , sparse_accuracy = 98.64, training_time = 983s
Epoch 61: A_NQ = 98.56, H_NQ = 981854, A_Q = 98.45, H_Q = 20009, zstd_ratio = 1.52%, sparse_ratio = 1.12%, sparsity = 96.88% , sparse_accuracy = 98.46, training_time = 1137s
Epoch 62: A_NQ = 98.67, H_NQ = 981880, A_Q = 98.63, H_Q = 20188, zstd_ratio = 1.51%, sparse_ratio = 1.11%, sparsity = 96.83% , sparse_accuracy = 98.64, training_time = 1185s
Epoch 63: A_NQ = 98.87, H_NQ = 981898, A_Q = 98.78, H_Q = 20268, zstd_ratio = 1.54%, sparse_ratio = 1.12%, sparsity = 96.82% , sparse_accuracy = 98.78, training_time = 1175s
Epoch 64: A_NQ = 98.38, H_NQ = 981874, A_Q = 98.56, H_Q = 20044, zstd_ratio = 1.54%, sparse_ratio = 1.11%, sparsity = 96.86% , sparse_accuracy = 98.6, training_time = 1108s
Epoch 65: A_NQ = 98.41, H_NQ = 981804, A_Q = 98.64, H_Q = 20589, zstd_ratio = 1.53%, sparse_ratio = 1.13%, sparsity = 96.74% , sparse_accuracy = 98.64, training_time = 1163s
Epoch 66: A_NQ = 98.81, H_NQ = 981902, A_Q = 98.72, H_Q = 20521, zstd_ratio = 1.53%, sparse_ratio = 1.12%, sparsity = 96.75% , sparse_accuracy = 98.7, training_time = 1223s
Epoch 67: A_NQ = 98.57, H_NQ = 981860, A_Q = 98.79, H_Q = 21205, zstd_ratio = 1.57%, sparse_ratio = 1.15%, sparsity = 96.60% , sparse_accuracy = 98.81, training_time = 1172s
Epoch 68: A_NQ = 98.88, H_NQ = 981880, A_Q = 98.81, H_Q = 20536, zstd_ratio = 1.54%, sparse_ratio = 1.13%, sparsity = 96.74% , sparse_accuracy = 98.81, training_time = 1148s
Epoch 69: A_NQ = 98.83, H_NQ = 981910, A_Q = 98.73, H_Q = 20425, zstd_ratio = 1.53%, sparse_ratio = 1.11%, sparsity = 96.77% , sparse_accuracy = 98.72, training_time = 1107s
Epoch 70: A_NQ = 98.68, H_NQ = 981878, A_Q = 98.61, H_Q = 21103, zstd_ratio = 1.56%, sparse_ratio = 1.14%, sparsity = 96.61% , sparse_accuracy = 98.6, training_time = 1173s
Epoch 71: A_NQ = 98.57, H_NQ = 981758, A_Q = 98.51, H_Q = 20173, zstd_ratio = 1.54%, sparse_ratio = 1.11%, sparsity = 96.82% , sparse_accuracy = 98.51, training_time = 1152s
Epoch 72: A_NQ = 98.64, H_NQ = 981852, A_Q = 98.46, H_Q = 20555, zstd_ratio = 1.50%, sparse_ratio = 1.12%, sparsity = 96.73% , sparse_accuracy = 98.46, training_time = 1106s
Epoch 73: A_NQ = 98.83, H_NQ = 981896, A_Q = 98.56, H_Q = 20318, zstd_ratio = 1.51%, sparse_ratio = 1.11%, sparsity = 96.79% , sparse_accuracy = 98.54, training_time = 1156s
Epoch 74: A_NQ = 98.77, H_NQ = 981682, A_Q = 98.73, H_Q = 20027, zstd_ratio = 1.50%, sparse_ratio = 1.10%, sparsity = 96.85% , sparse_accuracy = 98.71, training_time = 1185s
Epoch 75: A_NQ = 98.89, H_NQ = 981588, A_Q = 98.82, H_Q = 20029, zstd_ratio = 1.51%, sparse_ratio = 1.10%, sparsity = 96.84% , sparse_accuracy = 98.81, training_time = 1135s
Epoch 76: A_NQ = 98.72, H_NQ = 981800, A_Q = 98.67, H_Q = 19483, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.97% , sparse_accuracy = 98.65, training_time = 1098s
Epoch 77: A_NQ = 98.47, H_NQ = 981894, A_Q = 98.78, H_Q = 20558, zstd_ratio = 1.52%, sparse_ratio = 1.12%, sparsity = 96.72% , sparse_accuracy = 98.76, training_time = 1160s
Epoch 78: A_NQ = 98.27, H_NQ = 981754, A_Q = 98.35, H_Q = 19849, zstd_ratio = 1.50%, sparse_ratio = 1.10%, sparsity = 96.89% , sparse_accuracy = 98.37, training_time = 1127s
Epoch 79: A_NQ = 98.57, H_NQ = 981449, A_Q = 98.73, H_Q = 20995, zstd_ratio = 1.54%, sparse_ratio = 1.14%, sparsity = 96.63% , sparse_accuracy = 98.75, training_time = 1116s
Epoch 80: A_NQ = 98.11, H_NQ = 981899, A_Q = 98.24, H_Q = 20244, zstd_ratio = 1.51%, sparse_ratio = 1.10%, sparsity = 96.79% , sparse_accuracy = 98.21, training_time = 1127s
Epoch 81: A_NQ = 98.83, H_NQ = 981884, A_Q = 98.68, H_Q = 20362, zstd_ratio = 1.52%, sparse_ratio = 1.11%, sparsity = 96.76% , sparse_accuracy = 98.66, training_time = 1070s
Epoch 82: A_NQ = 98.82, H_NQ = 981880, A_Q = 98.56, H_Q = 20023, zstd_ratio = 1.49%, sparse_ratio = 1.10%, sparsity = 96.84% , sparse_accuracy = 98.56, training_time = 1122s
Epoch 83: A_NQ = 98.83, H_NQ = 981848, A_Q = 98.74, H_Q = 20389, zstd_ratio = 1.51%, sparse_ratio = 1.11%, sparsity = 96.76% , sparse_accuracy = 98.75, training_time = 1174s
Epoch 84: A_NQ = 98.73, H_NQ = 981880, A_Q = 98.34, H_Q = 19918, zstd_ratio = 1.49%, sparse_ratio = 1.09%, sparsity = 96.86% , sparse_accuracy = 98.33, training_time = 1152s
Epoch 85: A_NQ = 98.47, H_NQ = 981836, A_Q = 98.47, H_Q = 19961, zstd_ratio = 1.50%, sparse_ratio = 1.09%, sparsity = 96.84% , sparse_accuracy = 98.46, training_time = 1099s
Epoch 86: A_NQ = 98.11, H_NQ = 981890, A_Q = 98.43, H_Q = 19717, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.90% , sparse_accuracy = 98.44, training_time = 1140s
Epoch 87: A_NQ = 98.71, H_NQ = 981830, A_Q = 98.84, H_Q = 20256, zstd_ratio = 1.49%, sparse_ratio = 1.10%, sparsity = 96.77% , sparse_accuracy = 98.84, training_time = 1100s
Epoch 88: A_NQ = 98.59, H_NQ = 981842, A_Q = 98.65, H_Q = 20107, zstd_ratio = 1.49%, sparse_ratio = 1.09%, sparsity = 96.81% , sparse_accuracy = 98.65, training_time = 1125s
Epoch 89: A_NQ = 98.77, H_NQ = 981860, A_Q = 98.62, H_Q = 20194, zstd_ratio = 1.50%, sparse_ratio = 1.10%, sparsity = 96.79% , sparse_accuracy = 98.61, training_time = 1081s
Epoch 90: A_NQ = 98.69, H_NQ = 981652, A_Q = 98.51, H_Q = 19559, zstd_ratio = 1.46%, sparse_ratio = 1.08%, sparsity = 96.93% , sparse_accuracy = 98.52, training_time = 1093s
Epoch 91: A_NQ = 98.76, H_NQ = 981890, A_Q = 98.74, H_Q = 20497, zstd_ratio = 1.52%, sparse_ratio = 1.11%, sparsity = 96.72% , sparse_accuracy = 98.72, training_time = 1118s
Epoch 92: A_NQ = 98.71, H_NQ = 981852, A_Q = 98.74, H_Q = 20041, zstd_ratio = 1.49%, sparse_ratio = 1.10%, sparsity = 96.83% , sparse_accuracy = 98.74, training_time = 1119s
Epoch 93: A_NQ = 98.81, H_NQ = 981874, A_Q = 98.53, H_Q = 19685, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.90% , sparse_accuracy = 98.54, training_time = 1103s
Epoch 94: A_NQ = 98.55, H_NQ = 981868, A_Q = 98.33, H_Q = 19972, zstd_ratio = 1.49%, sparse_ratio = 1.10%, sparsity = 96.83% , sparse_accuracy = 98.31, training_time = 1095s
Epoch 95: A_NQ = 98.76, H_NQ = 981690, A_Q = 98.77, H_Q = 19073, zstd_ratio = 1.45%, sparse_ratio = 1.05%, sparsity = 97.04% , sparse_accuracy = 98.78, training_time = 1116s
Epoch 96: A_NQ = 98.66, H_NQ = 981888, A_Q = 98.62, H_Q = 19360, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 96.98% , sparse_accuracy = 98.63, training_time = 1083s
Epoch 97: A_NQ = 98.57, H_NQ = 981876, A_Q = 98.3, H_Q = 20335, zstd_ratio = 1.50%, sparse_ratio = 1.10%, sparsity = 96.76% , sparse_accuracy = 98.32, training_time = 1113s
Epoch 98: A_NQ = 98.7, H_NQ = 981862, A_Q = 98.4, H_Q = 20407, zstd_ratio = 1.52%, sparse_ratio = 1.11%, sparsity = 96.73% , sparse_accuracy = 98.39, training_time = 1120s
Epoch 99: A_NQ = 98.81, H_NQ = 981812, A_Q = 98.79, H_Q = 20237, zstd_ratio = 1.49%, sparse_ratio = 1.11%, sparsity = 96.78% , sparse_accuracy = 98.79, training_time = 1128s
Epoch 100: A_NQ = 98.55, H_NQ = 981766, A_Q = 98.19, H_Q = 19960, zstd_ratio = 1.49%, sparse_ratio = 1.09%, sparsity = 96.84% , sparse_accuracy = 98.2, training_time = 1117s
------------------------------------------------------------
delta = 7.0
Epoch 1: A_NQ = 95.35, H_NQ = 981920, A_Q = 96.8, H_Q = 57296, zstd_ratio = 3.75%, sparse_ratio = 2.95%, sparsity = 86.05% , sparse_accuracy = 96.84, training_time = 859s
Epoch 2: A_NQ = 96.65, H_NQ = 981914, A_Q = 96.3, H_Q = 45486, zstd_ratio = 3.12%, sparse_ratio = 2.39%, sparsity = 90.26% , sparse_accuracy = 96.23, training_time = 573s
Epoch 3: A_NQ = 97.46, H_NQ = 981874, A_Q = 97.53, H_Q = 38221, zstd_ratio = 2.66%, sparse_ratio = 2.01%, sparsity = 92.48% , sparse_accuracy = 97.52, training_time = 618s
Epoch 4: A_NQ = 97.58, H_NQ = 981898, A_Q = 98.16, H_Q = 36241, zstd_ratio = 2.52%, sparse_ratio = 1.88%, sparsity = 93.06% , sparse_accuracy = 98.15, training_time = 557s
Epoch 5: A_NQ = 97.71, H_NQ = 981898, A_Q = 97.86, H_Q = 33237, zstd_ratio = 2.33%, sparse_ratio = 1.74%, sparsity = 93.85% , sparse_accuracy = 97.86, training_time = 1428s
Epoch 6: A_NQ = 98.15, H_NQ = 981864, A_Q = 97.81, H_Q = 31593, zstd_ratio = 2.25%, sparse_ratio = 1.67%, sparsity = 94.28% , sparse_accuracy = 97.8, training_time = 1403s
Epoch 7: A_NQ = 98.16, H_NQ = 981890, A_Q = 98.31, H_Q = 30665, zstd_ratio = 2.17%, sparse_ratio = 1.62%, sparsity = 94.51% , sparse_accuracy = 98.33, training_time = 1397s
Epoch 8: A_NQ = 98.08, H_NQ = 981870, A_Q = 98.24, H_Q = 30153, zstd_ratio = 2.12%, sparse_ratio = 1.59%, sparsity = 94.62% , sparse_accuracy = 98.23, training_time = 1372s
Epoch 9: A_NQ = 98.09, H_NQ = 981884, A_Q = 98.05, H_Q = 28482, zstd_ratio = 2.03%, sparse_ratio = 1.51%, sparsity = 95.03% , sparse_accuracy = 98.08, training_time = 1311s
Epoch 10: A_NQ = 98.1, H_NQ = 981894, A_Q = 98.47, H_Q = 27550, zstd_ratio = 1.99%, sparse_ratio = 1.47%, sparsity = 95.26% , sparse_accuracy = 98.5, training_time = 1343s
Epoch 11: A_NQ = 97.62, H_NQ = 981906, A_Q = 97.58, H_Q = 27333, zstd_ratio = 1.99%, sparse_ratio = 1.46%, sparsity = 95.31% , sparse_accuracy = 97.56, training_time = 1306s
Epoch 12: A_NQ = 98.33, H_NQ = 981810, A_Q = 98.54, H_Q = 26357, zstd_ratio = 1.93%, sparse_ratio = 1.43%, sparsity = 95.54% , sparse_accuracy = 98.5, training_time = 1345s
Epoch 13: A_NQ = 98.08, H_NQ = 981878, A_Q = 98.49, H_Q = 25698, zstd_ratio = 1.90%, sparse_ratio = 1.39%, sparsity = 95.69% , sparse_accuracy = 98.48, training_time = 1345s
Epoch 14: A_NQ = 98.44, H_NQ = 981862, A_Q = 98.4, H_Q = 25388, zstd_ratio = 1.86%, sparse_ratio = 1.38%, sparsity = 95.75% , sparse_accuracy = 98.37, training_time = 1367s
Epoch 15: A_NQ = 98.02, H_NQ = 981870, A_Q = 98.06, H_Q = 25680, zstd_ratio = 1.87%, sparse_ratio = 1.39%, sparsity = 95.67% , sparse_accuracy = 98.07, training_time = 1331s
Epoch 16: A_NQ = 98.23, H_NQ = 981872, A_Q = 98.37, H_Q = 26010, zstd_ratio = 1.98%, sparse_ratio = 1.45%, sparsity = 95.58% , sparse_accuracy = 98.41, training_time = 1310s
Epoch 17: A_NQ = 98.48, H_NQ = 981888, A_Q = 98.49, H_Q = 24642, zstd_ratio = 1.83%, sparse_ratio = 1.35%, sparsity = 95.91% , sparse_accuracy = 98.47, training_time = 1286s
Epoch 18: A_NQ = 98.2, H_NQ = 981880, A_Q = 98.41, H_Q = 24352, zstd_ratio = 1.80%, sparse_ratio = 1.33%, sparsity = 95.97% , sparse_accuracy = 98.39, training_time = 1326s
Epoch 19: A_NQ = 97.86, H_NQ = 981890, A_Q = 98.26, H_Q = 23755, zstd_ratio = 1.77%, sparse_ratio = 1.30%, sparsity = 96.10% , sparse_accuracy = 98.23, training_time = 1301s
Epoch 20: A_NQ = 98.22, H_NQ = 981872, A_Q = 98.23, H_Q = 23914, zstd_ratio = 1.77%, sparse_ratio = 1.31%, sparsity = 96.07% , sparse_accuracy = 98.2, training_time = 1333s
Epoch 21: A_NQ = 98.44, H_NQ = 981880, A_Q = 98.53, H_Q = 23787, zstd_ratio = 1.78%, sparse_ratio = 1.30%, sparsity = 96.10% , sparse_accuracy = 98.51, training_time = 1269s
Epoch 22: A_NQ = 98.43, H_NQ = 981876, A_Q = 98.04, H_Q = 23696, zstd_ratio = 1.77%, sparse_ratio = 1.30%, sparsity = 96.11% , sparse_accuracy = 98.08, training_time = 1250s
Epoch 23: A_NQ = 97.69, H_NQ = 981862, A_Q = 98.01, H_Q = 23189, zstd_ratio = 1.74%, sparse_ratio = 1.27%, sparsity = 96.22% , sparse_accuracy = 98.01, training_time = 1328s
Epoch 24: A_NQ = 97.86, H_NQ = 981880, A_Q = 98.29, H_Q = 23355, zstd_ratio = 1.75%, sparse_ratio = 1.28%, sparsity = 96.18% , sparse_accuracy = 98.31, training_time = 1481s
Epoch 25: A_NQ = 97.81, H_NQ = 981902, A_Q = 98.21, H_Q = 22922, zstd_ratio = 1.73%, sparse_ratio = 1.26%, sparsity = 96.27% , sparse_accuracy = 98.22, training_time = 1393s
Epoch 26: A_NQ = 98.32, H_NQ = 981862, A_Q = 98.57, H_Q = 22217, zstd_ratio = 1.68%, sparse_ratio = 1.23%, sparsity = 96.43% , sparse_accuracy = 98.57, training_time = 1331s
Epoch 27: A_NQ = 98.23, H_NQ = 981894, A_Q = 98.4, H_Q = 22133, zstd_ratio = 1.67%, sparse_ratio = 1.22%, sparsity = 96.45% , sparse_accuracy = 98.38, training_time = 1176s
Epoch 28: A_NQ = 98.58, H_NQ = 981848, A_Q = 98.52, H_Q = 22632, zstd_ratio = 1.69%, sparse_ratio = 1.24%, sparsity = 96.33% , sparse_accuracy = 98.45, training_time = 1444s
Epoch 29: A_NQ = 98.15, H_NQ = 981898, A_Q = 98.44, H_Q = 22119, zstd_ratio = 1.65%, sparse_ratio = 1.21%, sparsity = 96.44% , sparse_accuracy = 98.44, training_time = 1339s
Epoch 30: A_NQ = 98.57, H_NQ = 981789, A_Q = 98.54, H_Q = 21418, zstd_ratio = 1.63%, sparse_ratio = 1.18%, sparsity = 96.60% , sparse_accuracy = 98.54, training_time = 1379s
Epoch 31: A_NQ = 97.7, H_NQ = 981774, A_Q = 98.23, H_Q = 21852, zstd_ratio = 1.64%, sparse_ratio = 1.21%, sparsity = 96.50% , sparse_accuracy = 98.22, training_time = 1412s
Epoch 32: A_NQ = 98.48, H_NQ = 981884, A_Q = 98.32, H_Q = 22069, zstd_ratio = 1.68%, sparse_ratio = 1.23%, sparsity = 96.44% , sparse_accuracy = 98.33, training_time = 1433s
Epoch 33: A_NQ = 98.45, H_NQ = 981842, A_Q = 98.35, H_Q = 21587, zstd_ratio = 1.63%, sparse_ratio = 1.19%, sparsity = 96.55% , sparse_accuracy = 98.34, training_time = 1393s
Epoch 34: A_NQ = 98.24, H_NQ = 981874, A_Q = 98.57, H_Q = 21280, zstd_ratio = 1.62%, sparse_ratio = 1.18%, sparsity = 96.61% , sparse_accuracy = 98.58, training_time = 1375s
Epoch 35: A_NQ = 98.33, H_NQ = 981900, A_Q = 98.26, H_Q = 22077, zstd_ratio = 1.64%, sparse_ratio = 1.21%, sparsity = 96.43% , sparse_accuracy = 98.27, training_time = 1360s
Epoch 36: A_NQ = 98.4, H_NQ = 981890, A_Q = 98.58, H_Q = 21216, zstd_ratio = 1.60%, sparse_ratio = 1.17%, sparsity = 96.62% , sparse_accuracy = 98.56, training_time = 1410s
Epoch 37: A_NQ = 98.43, H_NQ = 981880, A_Q = 98.45, H_Q = 21400, zstd_ratio = 1.60%, sparse_ratio = 1.18%, sparsity = 96.57% , sparse_accuracy = 98.44, training_time = 1399s
Epoch 38: A_NQ = 98.07, H_NQ = 981828, A_Q = 98.2, H_Q = 21043, zstd_ratio = 1.59%, sparse_ratio = 1.16%, sparsity = 96.66% , sparse_accuracy = 98.23, training_time = 1428s
Epoch 39: A_NQ = 98.0, H_NQ = 981832, A_Q = 98.45, H_Q = 21055, zstd_ratio = 1.59%, sparse_ratio = 1.16%, sparsity = 96.65% , sparse_accuracy = 98.41, training_time = 1375s
Epoch 40: A_NQ = 98.52, H_NQ = 981868, A_Q = 98.47, H_Q = 21565, zstd_ratio = 1.59%, sparse_ratio = 1.18%, sparsity = 96.54% , sparse_accuracy = 98.45, training_time = 1433s
Epoch 41: A_NQ = 98.27, H_NQ = 981896, A_Q = 98.65, H_Q = 21198, zstd_ratio = 1.59%, sparse_ratio = 1.18%, sparsity = 96.62% , sparse_accuracy = 98.64, training_time = 1323s
Epoch 42: A_NQ = 98.52, H_NQ = 981890, A_Q = 98.62, H_Q = 21166, zstd_ratio = 1.58%, sparse_ratio = 1.16%, sparsity = 96.63% , sparse_accuracy = 98.61, training_time = 1337s
Epoch 43: A_NQ = 98.52, H_NQ = 981840, A_Q = 98.57, H_Q = 20915, zstd_ratio = 1.57%, sparse_ratio = 1.16%, sparsity = 96.69% , sparse_accuracy = 98.6, training_time = 1399s
Epoch 44: A_NQ = 98.41, H_NQ = 981892, A_Q = 98.37, H_Q = 20676, zstd_ratio = 1.57%, sparse_ratio = 1.14%, sparsity = 96.74% , sparse_accuracy = 98.38, training_time = 1301s
Epoch 45: A_NQ = 98.33, H_NQ = 981852, A_Q = 98.25, H_Q = 21098, zstd_ratio = 1.58%, sparse_ratio = 1.15%, sparsity = 96.64% , sparse_accuracy = 98.25, training_time = 1311s
Epoch 46: A_NQ = 98.58, H_NQ = 981882, A_Q = 98.67, H_Q = 20647, zstd_ratio = 1.56%, sparse_ratio = 1.14%, sparsity = 96.73% , sparse_accuracy = 98.67, training_time = 1348s
Epoch 47: A_NQ = 98.68, H_NQ = 981750, A_Q = 98.51, H_Q = 20772, zstd_ratio = 1.57%, sparse_ratio = 1.15%, sparsity = 96.71% , sparse_accuracy = 98.51, training_time = 1256s
Epoch 48: A_NQ = 98.42, H_NQ = 981830, A_Q = 98.67, H_Q = 20656, zstd_ratio = 1.56%, sparse_ratio = 1.15%, sparsity = 96.73% , sparse_accuracy = 98.66, training_time = 1236s
Epoch 49: A_NQ = 98.31, H_NQ = 981884, A_Q = 98.35, H_Q = 20631, zstd_ratio = 1.56%, sparse_ratio = 1.15%, sparsity = 96.73% , sparse_accuracy = 98.35, training_time = 1233s
Epoch 50: A_NQ = 98.39, H_NQ = 981873, A_Q = 98.26, H_Q = 20899, zstd_ratio = 1.56%, sparse_ratio = 1.15%, sparsity = 96.67% , sparse_accuracy = 98.25, training_time = 1304s
Epoch 51: A_NQ = 98.34, H_NQ = 981826, A_Q = 98.43, H_Q = 21071, zstd_ratio = 1.58%, sparse_ratio = 1.16%, sparsity = 96.63% , sparse_accuracy = 98.44, training_time = 1230s
Epoch 52: A_NQ = 98.43, H_NQ = 981882, A_Q = 98.63, H_Q = 20260, zstd_ratio = 1.56%, sparse_ratio = 1.13%, sparsity = 96.82% , sparse_accuracy = 98.62, training_time = 1185s
Epoch 53: A_NQ = 98.5, H_NQ = 981862, A_Q = 98.63, H_Q = 19920, zstd_ratio = 1.52%, sparse_ratio = 1.11%, sparsity = 96.89% , sparse_accuracy = 98.62, training_time = 1213s
Epoch 54: A_NQ = 98.09, H_NQ = 981824, A_Q = 98.01, H_Q = 20340, zstd_ratio = 1.55%, sparse_ratio = 1.14%, sparsity = 96.80% , sparse_accuracy = 98.04, training_time = 1299s
Epoch 55: A_NQ = 98.28, H_NQ = 981869, A_Q = 98.65, H_Q = 19823, zstd_ratio = 1.51%, sparse_ratio = 1.10%, sparsity = 96.92% , sparse_accuracy = 98.65, training_time = 1245s
Epoch 56: A_NQ = 98.52, H_NQ = 981874, A_Q = 98.56, H_Q = 20258, zstd_ratio = 1.55%, sparse_ratio = 1.12%, sparsity = 96.82% , sparse_accuracy = 98.58, training_time = 1299s
Epoch 57: A_NQ = 98.45, H_NQ = 981848, A_Q = 98.6, H_Q = 20368, zstd_ratio = 1.55%, sparse_ratio = 1.13%, sparsity = 96.79% , sparse_accuracy = 98.61, training_time = 1243s
Epoch 58: A_NQ = 98.54, H_NQ = 981916, A_Q = 98.61, H_Q = 19905, zstd_ratio = 1.51%, sparse_ratio = 1.11%, sparsity = 96.90% , sparse_accuracy = 98.59, training_time = 1287s
Epoch 59: A_NQ = 98.62, H_NQ = 981900, A_Q = 98.64, H_Q = 20071, zstd_ratio = 1.54%, sparse_ratio = 1.12%, sparsity = 96.85% , sparse_accuracy = 98.66, training_time = 1254s
Epoch 60: A_NQ = 98.25, H_NQ = 981776, A_Q = 98.54, H_Q = 20278, zstd_ratio = 1.55%, sparse_ratio = 1.12%, sparsity = 96.80% , sparse_accuracy = 98.56, training_time = 1295s
Epoch 61: A_NQ = 98.41, H_NQ = 981890, A_Q = 98.48, H_Q = 20793, zstd_ratio = 1.57%, sparse_ratio = 1.16%, sparsity = 96.70% , sparse_accuracy = 98.49, training_time = 1262s
Epoch 62: A_NQ = 98.53, H_NQ = 981870, A_Q = 98.55, H_Q = 20249, zstd_ratio = 1.54%, sparse_ratio = 1.12%, sparsity = 96.81% , sparse_accuracy = 98.58, training_time = 1238s
Epoch 63: A_NQ = 98.01, H_NQ = 981726, A_Q = 98.54, H_Q = 20383, zstd_ratio = 1.53%, sparse_ratio = 1.12%, sparsity = 96.79% , sparse_accuracy = 98.55, training_time = 1213s
Epoch 64: A_NQ = 98.71, H_NQ = 981830, A_Q = 98.59, H_Q = 20445, zstd_ratio = 1.56%, sparse_ratio = 1.13%, sparsity = 96.77% , sparse_accuracy = 98.6, training_time = 1268s
Epoch 65: A_NQ = 98.47, H_NQ = 981878, A_Q = 98.62, H_Q = 19947, zstd_ratio = 1.52%, sparse_ratio = 1.12%, sparsity = 96.89% , sparse_accuracy = 98.64, training_time = 1202s
Epoch 66: A_NQ = 98.14, H_NQ = 981884, A_Q = 98.69, H_Q = 20577, zstd_ratio = 1.54%, sparse_ratio = 1.14%, sparsity = 96.74% , sparse_accuracy = 98.69, training_time = 1262s
Epoch 67: A_NQ = 98.56, H_NQ = 981896, A_Q = 98.53, H_Q = 19805, zstd_ratio = 1.52%, sparse_ratio = 1.11%, sparsity = 96.91% , sparse_accuracy = 98.56, training_time = 1226s
Epoch 68: A_NQ = 98.33, H_NQ = 981884, A_Q = 98.67, H_Q = 19596, zstd_ratio = 1.51%, sparse_ratio = 1.10%, sparsity = 96.96% , sparse_accuracy = 98.69, training_time = 1240s
Epoch 69: A_NQ = 98.58, H_NQ = 981708, A_Q = 98.63, H_Q = 19773, zstd_ratio = 1.53%, sparse_ratio = 1.11%, sparsity = 96.91% , sparse_accuracy = 98.63, training_time = 1235s
Epoch 70: A_NQ = 98.13, H_NQ = 981626, A_Q = 98.45, H_Q = 19789, zstd_ratio = 1.50%, sparse_ratio = 1.10%, sparsity = 96.91% , sparse_accuracy = 98.45, training_time = 1263s
Epoch 71: A_NQ = 98.54, H_NQ = 981844, A_Q = 98.67, H_Q = 19539, zstd_ratio = 1.51%, sparse_ratio = 1.10%, sparsity = 96.97% , sparse_accuracy = 98.67, training_time = 1235s
Epoch 72: A_NQ = 98.32, H_NQ = 981882, A_Q = 98.63, H_Q = 19859, zstd_ratio = 1.50%, sparse_ratio = 1.11%, sparsity = 96.89% , sparse_accuracy = 98.63, training_time = 1242s
