nohup: ignoring input
=================================================================
==================== PARAMETER CONFIGURATION ====================
=================================================================
model=LeNet5_Original (rotated)
criterion=CrossEntropy
C=64
lr=0.001
lambda_reg=0.0002
alpha=0.5
[T1=lambda_reg*alpha=0.0001]
[T2=lambda_reg*(1-alpha)=0.0001]
subgradient_step=100000.0
w0=-0.031
r=2
bucket_zero=32
BestQuantization_target_acc=99.8
final_target_acc=99.7
target_zstd_ratio=0.0179
min_xi=0
max_xi=1
upper_c=1663370
lower_c=0.01
c1=10
c2=1000
first_best_indices=20
accuracy_tollerance=0.2
zeta=50000
l=0.5
n_epochs=100
max_iterations=15
train_optimizer=ADAM
entropy_optimizer=FISTA
pruning=Y
QuantizationType=center
sparsity_threshold=0.001
------------------------------------------------------------
delta = 6.3
Epoch 1: A_NQ = 95.61, H_NQ = 981906, A_Q = 96.4, H_Q = 53085, zstd_ratio = 3.50%, sparse_ratio = 2.73%, sparsity = 87.32% , sparse_accuracy = 96.4, training_time = 1397s
Epoch 7: A_NQ = 97.72, H_NQ = 981839, A_Q = 97.85, H_Q = 28067, zstd_ratio = 2.00%, sparse_ratio = 1.48%, sparsity = 94.98% , sparse_accuracy = 97.84, training_time = 1569s
Epoch 8: A_NQ = 97.76, H_NQ = 981870, A_Q = 97.84, H_Q = 25772, zstd_ratio = 1.89%, sparse_ratio = 1.38%, sparsity = 95.51% , sparse_accuracy = 97.83, training_time = 1467s
Epoch 9: A_NQ = 98.01, H_NQ = 981882, A_Q = 98.01, H_Q = 25236, zstd_ratio = 1.86%, sparse_ratio = 1.36%, sparsity = 95.64% , sparse_accuracy = 97.99, training_time = 1492s
Epoch 10: A_NQ = 98.22, H_NQ = 981880, A_Q = 98.05, H_Q = 24490, zstd_ratio = 1.81%, sparse_ratio = 1.33%, sparsity = 95.81% , sparse_accuracy = 98.08, training_time = 1681s
Epoch 11: A_NQ = 98.27, H_NQ = 981856, A_Q = 98.1, H_Q = 23936, zstd_ratio = 1.79%, sparse_ratio = 1.30%, sparsity = 95.94% , sparse_accuracy = 98.11, training_time = 1538s
Epoch 12: A_NQ = 98.23, H_NQ = 981828, A_Q = 98.34, H_Q = 23410, zstd_ratio = 1.72%, sparse_ratio = 1.26%, sparsity = 96.06% , sparse_accuracy = 98.36, training_time = 1454s
Epoch 13: A_NQ = 98.16, H_NQ = 981862, A_Q = 98.25, H_Q = 22519, zstd_ratio = 1.67%, sparse_ratio = 1.22%, sparsity = 96.27% , sparse_accuracy = 98.24, training_time = 1447s
Epoch 14: A_NQ = 98.16, H_NQ = 981856, A_Q = 97.55, H_Q = 22715, zstd_ratio = 1.67%, sparse_ratio = 1.21%, sparsity = 96.23% , sparse_accuracy = 97.56, training_time = 1702s
Epoch 15: A_NQ = 98.05, H_NQ = 981896, A_Q = 98.07, H_Q = 22598, zstd_ratio = 1.68%, sparse_ratio = 1.21%, sparsity = 96.25% , sparse_accuracy = 98.08, training_time = 1575s
Epoch 16: A_NQ = 98.19, H_NQ = 981860, A_Q = 98.13, H_Q = 22349, zstd_ratio = 1.65%, sparse_ratio = 1.20%, sparsity = 96.31% , sparse_accuracy = 98.13, training_time = 1509s
Epoch 17: A_NQ = 97.91, H_NQ = 981878, A_Q = 97.98, H_Q = 22361, zstd_ratio = 1.65%, sparse_ratio = 1.21%, sparsity = 96.32% , sparse_accuracy = 97.98, training_time = 1586s
Epoch 18: A_NQ = 97.86, H_NQ = 981892, A_Q = 98.29, H_Q = 21858, zstd_ratio = 1.62%, sparse_ratio = 1.17%, sparsity = 96.42% , sparse_accuracy = 98.31, training_time = 1568s
Epoch 19: A_NQ = 98.16, H_NQ = 981826, A_Q = 97.99, H_Q = 20686, zstd_ratio = 1.56%, sparse_ratio = 1.13%, sparsity = 96.68% , sparse_accuracy = 97.96, training_time = 1554s
Epoch 20: A_NQ = 97.82, H_NQ = 981766, A_Q = 97.88, H_Q = 21453, zstd_ratio = 1.60%, sparse_ratio = 1.16%, sparsity = 96.51% , sparse_accuracy = 97.86, training_time = 1652s
Epoch 21: A_NQ = 98.18, H_NQ = 981776, A_Q = 98.29, H_Q = 20799, zstd_ratio = 1.56%, sparse_ratio = 1.13%, sparsity = 96.65% , sparse_accuracy = 98.32, training_time = 1562s
Epoch 22: A_NQ = 98.29, H_NQ = 981852, A_Q = 98.38, H_Q = 21002, zstd_ratio = 1.56%, sparse_ratio = 1.14%, sparsity = 96.60% , sparse_accuracy = 98.39, training_time = 1489s
Epoch 23: A_NQ = 98.53, H_NQ = 981880, A_Q = 98.66, H_Q = 20172, zstd_ratio = 1.54%, sparse_ratio = 1.11%, sparsity = 96.78% , sparse_accuracy = 98.66, training_time = 1288s
Epoch 24: A_NQ = 98.24, H_NQ = 981854, A_Q = 98.2, H_Q = 20266, zstd_ratio = 1.54%, sparse_ratio = 1.11%, sparsity = 96.76% , sparse_accuracy = 98.22, training_time = 1551s
Epoch 25: A_NQ = 97.8, H_NQ = 981834, A_Q = 97.9, H_Q = 20501, zstd_ratio = 1.53%, sparse_ratio = 1.11%, sparsity = 96.70% , sparse_accuracy = 97.92, training_time = 1665s
Epoch 26: A_NQ = 98.11, H_NQ = 981888, A_Q = 98.37, H_Q = 20015, zstd_ratio = 1.50%, sparse_ratio = 1.09%, sparsity = 96.81% , sparse_accuracy = 98.35, training_time = 1593s
Epoch 27: A_NQ = 98.35, H_NQ = 981884, A_Q = 98.42, H_Q = 19901, zstd_ratio = 1.49%, sparse_ratio = 1.08%, sparsity = 96.84% , sparse_accuracy = 98.45, training_time = 1430s
Epoch 28: A_NQ = 98.48, H_NQ = 981850, A_Q = 98.43, H_Q = 19261, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 96.97% , sparse_accuracy = 98.44, training_time = 1498s
Epoch 29: A_NQ = 98.42, H_NQ = 981776, A_Q = 98.3, H_Q = 19939, zstd_ratio = 1.50%, sparse_ratio = 1.08%, sparsity = 96.82% , sparse_accuracy = 98.32, training_time = 1679s
Epoch 30: A_NQ = 98.44, H_NQ = 981880, A_Q = 98.06, H_Q = 19715, zstd_ratio = 1.49%, sparse_ratio = 1.07%, sparsity = 96.87% , sparse_accuracy = 98.04, training_time = 1551s
Epoch 31: A_NQ = 97.77, H_NQ = 981896, A_Q = 98.16, H_Q = 19030, zstd_ratio = 1.44%, sparse_ratio = 1.05%, sparsity = 97.01% , sparse_accuracy = 98.15, training_time = 1502s
Epoch 32: A_NQ = 98.4, H_NQ = 981888, A_Q = 98.53, H_Q = 18986, zstd_ratio = 1.45%, sparse_ratio = 1.05%, sparsity = 97.03% , sparse_accuracy = 98.54, training_time = 1465s
Epoch 33: A_NQ = 98.46, H_NQ = 981880, A_Q = 98.58, H_Q = 19468, zstd_ratio = 1.45%, sparse_ratio = 1.06%, sparsity = 96.92% , sparse_accuracy = 98.56, training_time = 1688s
Epoch 34: A_NQ = 98.3, H_NQ = 981802, A_Q = 98.26, H_Q = 18750, zstd_ratio = 1.44%, sparse_ratio = 1.03%, sparsity = 97.07% , sparse_accuracy = 98.26, training_time = 1531s
Epoch 35: A_NQ = 98.21, H_NQ = 981852, A_Q = 98.34, H_Q = 19369, zstd_ratio = 1.46%, sparse_ratio = 1.06%, sparsity = 96.93% , sparse_accuracy = 98.33, training_time = 1447s
Epoch 36: A_NQ = 98.66, H_NQ = 981860, A_Q = 98.48, H_Q = 19474, zstd_ratio = 1.45%, sparse_ratio = 1.06%, sparsity = 96.91% , sparse_accuracy = 98.47, training_time = 1450s
Epoch 37: A_NQ = 98.43, H_NQ = 981870, A_Q = 98.56, H_Q = 18578, zstd_ratio = 1.43%, sparse_ratio = 1.03%, sparsity = 97.11% , sparse_accuracy = 98.57, training_time = 1663s
Epoch 38: A_NQ = 97.76, H_NQ = 981766, A_Q = 97.84, H_Q = 18821, zstd_ratio = 1.42%, sparse_ratio = 1.04%, sparsity = 97.06% , sparse_accuracy = 97.86, training_time = 1543s
Epoch 39: A_NQ = 98.36, H_NQ = 981892, A_Q = 98.64, H_Q = 18882, zstd_ratio = 1.42%, sparse_ratio = 1.04%, sparsity = 97.04% , sparse_accuracy = 98.63, training_time = 1430s
Epoch 40: A_NQ = 98.42, H_NQ = 981843, A_Q = 98.57, H_Q = 18871, zstd_ratio = 1.43%, sparse_ratio = 1.04%, sparsity = 97.04% , sparse_accuracy = 98.58, training_time = 1434s
Epoch 41: A_NQ = 98.12, H_NQ = 981898, A_Q = 98.26, H_Q = 19131, zstd_ratio = 1.42%, sparse_ratio = 1.04%, sparsity = 96.99% , sparse_accuracy = 98.23, training_time = 1633s
Epoch 42: A_NQ = 98.68, H_NQ = 981840, A_Q = 98.6, H_Q = 19000, zstd_ratio = 1.42%, sparse_ratio = 1.04%, sparsity = 97.01% , sparse_accuracy = 98.62, training_time = 1498s
Epoch 43: A_NQ = 98.53, H_NQ = 981868, A_Q = 98.63, H_Q = 18938, zstd_ratio = 1.42%, sparse_ratio = 1.03%, sparsity = 97.03% , sparse_accuracy = 98.61, training_time = 1464s
Epoch 44: A_NQ = 98.61, H_NQ = 981834, A_Q = 98.54, H_Q = 19938, zstd_ratio = 1.46%, sparse_ratio = 1.07%, sparsity = 96.80% , sparse_accuracy = 98.54, training_time = 1448s
Epoch 45: A_NQ = 98.55, H_NQ = 981886, A_Q = 98.33, H_Q = 19112, zstd_ratio = 1.42%, sparse_ratio = 1.04%, sparsity = 96.99% , sparse_accuracy = 98.33, training_time = 1613s
Epoch 46: A_NQ = 98.45, H_NQ = 981892, A_Q = 98.46, H_Q = 19044, zstd_ratio = 1.43%, sparse_ratio = 1.04%, sparsity = 97.01% , sparse_accuracy = 98.44, training_time = 1565s
Epoch 47: A_NQ = 98.57, H_NQ = 981890, A_Q = 98.34, H_Q = 19134, zstd_ratio = 1.43%, sparse_ratio = 1.04%, sparsity = 96.98% , sparse_accuracy = 98.32, training_time = 1485s
Epoch 48: A_NQ = 98.28, H_NQ = 981876, A_Q = 98.53, H_Q = 18218, zstd_ratio = 1.40%, sparse_ratio = 1.01%, sparsity = 97.18% , sparse_accuracy = 98.56, training_time = 1498s
Epoch 49: A_NQ = 98.67, H_NQ = 981878, A_Q = 98.64, H_Q = 18818, zstd_ratio = 1.42%, sparse_ratio = 1.02%, sparsity = 97.05% , sparse_accuracy = 98.66, training_time = 1623s
Epoch 50: A_NQ = 98.71, H_NQ = 981908, A_Q = 98.47, H_Q = 18881, zstd_ratio = 1.42%, sparse_ratio = 1.03%, sparsity = 97.03% , sparse_accuracy = 98.46, training_time = 1546s
Epoch 51: A_NQ = 98.38, H_NQ = 981854, A_Q = 98.47, H_Q = 17873, zstd_ratio = 1.36%, sparse_ratio = 0.98%, sparsity = 97.25% , sparse_accuracy = 98.46, training_time = 1521s
Epoch 52: A_NQ = 98.57, H_NQ = 981829, A_Q = 98.51, H_Q = 17820, zstd_ratio = 1.36%, sparse_ratio = 0.98%, sparsity = 97.25% , sparse_accuracy = 98.5, training_time = 1586s
Epoch 53: A_NQ = 98.6, H_NQ = 981814, A_Q = 98.5, H_Q = 18105, zstd_ratio = 1.40%, sparse_ratio = 1.00%, sparsity = 97.20% , sparse_accuracy = 98.5, training_time = 1624s
Epoch 54: A_NQ = 98.43, H_NQ = 981880, A_Q = 98.43, H_Q = 18227, zstd_ratio = 1.37%, sparse_ratio = 1.00%, sparsity = 97.17% , sparse_accuracy = 98.43, training_time = 1586s
Epoch 55: A_NQ = 98.29, H_NQ = 981802, A_Q = 98.36, H_Q = 18762, zstd_ratio = 1.40%, sparse_ratio = 1.03%, sparsity = 97.05% , sparse_accuracy = 98.36, training_time = 1592s
Epoch 56: A_NQ = 98.38, H_NQ = 981888, A_Q = 98.56, H_Q = 18101, zstd_ratio = 1.37%, sparse_ratio = 0.99%, sparsity = 97.19% , sparse_accuracy = 98.57, training_time = 1572s
Epoch 57: A_NQ = 98.41, H_NQ = 981880, A_Q = 98.19, H_Q = 18671, zstd_ratio = 1.40%, sparse_ratio = 1.02%, sparsity = 97.06% , sparse_accuracy = 98.2, training_time = 1626s
Epoch 58: A_NQ = 98.26, H_NQ = 981620, A_Q = 98.07, H_Q = 17509, zstd_ratio = 1.36%, sparse_ratio = 0.97%, sparsity = 97.32% , sparse_accuracy = 98.06, training_time = 1619s
Epoch 59: A_NQ = 98.6, H_NQ = 981830, A_Q = 98.53, H_Q = 18189, zstd_ratio = 1.40%, sparse_ratio = 1.00%, sparsity = 97.17% , sparse_accuracy = 98.52, training_time = 1548s
Epoch 60: A_NQ = 98.27, H_NQ = 981832, A_Q = 98.42, H_Q = 17966, zstd_ratio = 1.37%, sparse_ratio = 0.98%, sparsity = 97.22% , sparse_accuracy = 98.4, training_time = 1644s
Epoch 61: A_NQ = 98.6, H_NQ = 981822, A_Q = 98.7, H_Q = 17775, zstd_ratio = 1.34%, sparse_ratio = 0.98%, sparsity = 97.25% , sparse_accuracy = 98.69, training_time = 1551s
Epoch 62: A_NQ = 98.66, H_NQ = 981888, A_Q = 98.44, H_Q = 17240, zstd_ratio = 1.32%, sparse_ratio = 0.96%, sparsity = 97.37% , sparse_accuracy = 98.46, training_time = 1543s
Epoch 63: A_NQ = 98.32, H_NQ = 981864, A_Q = 98.29, H_Q = 17988, zstd_ratio = 1.36%, sparse_ratio = 0.98%, sparsity = 97.20% , sparse_accuracy = 98.29, training_time = 1549s
Epoch 64: A_NQ = 98.38, H_NQ = 981840, A_Q = 98.34, H_Q = 17728, zstd_ratio = 1.35%, sparse_ratio = 0.98%, sparsity = 97.26% , sparse_accuracy = 98.32, training_time = 1647s
Epoch 65: A_NQ = 98.7, H_NQ = 981872, A_Q = 98.75, H_Q = 17421, zstd_ratio = 1.35%, sparse_ratio = 0.96%, sparsity = 97.33% , sparse_accuracy = 98.74, training_time = 1592s
Epoch 66: A_NQ = 98.49, H_NQ = 981844, A_Q = 98.75, H_Q = 17855, zstd_ratio = 1.37%, sparse_ratio = 0.99%, sparsity = 97.24% , sparse_accuracy = 98.73, training_time = 1477s
Epoch 67: A_NQ = 98.55, H_NQ = 981894, A_Q = 98.62, H_Q = 17694, zstd_ratio = 1.34%, sparse_ratio = 0.98%, sparsity = 97.26% , sparse_accuracy = 98.6, training_time = 1477s
Epoch 68: A_NQ = 98.23, H_NQ = 981896, A_Q = 98.49, H_Q = 17935, zstd_ratio = 1.35%, sparse_ratio = 0.98%, sparsity = 97.22% , sparse_accuracy = 98.44, training_time = 1692s
Epoch 69: A_NQ = 98.49, H_NQ = 981848, A_Q = 98.51, H_Q = 17023, zstd_ratio = 1.32%, sparse_ratio = 0.95%, sparsity = 97.41% , sparse_accuracy = 98.52, training_time = 1538s
Epoch 70: A_NQ = 98.65, H_NQ = 981840, A_Q = 98.45, H_Q = 18020, zstd_ratio = 1.35%, sparse_ratio = 0.99%, sparsity = 97.20% , sparse_accuracy = 98.42, training_time = 1546s
Epoch 71: A_NQ = 98.53, H_NQ = 981886, A_Q = 98.4, H_Q = 17627, zstd_ratio = 1.34%, sparse_ratio = 0.96%, sparsity = 97.28% , sparse_accuracy = 98.41, training_time = 1511s
Epoch 72: A_NQ = 98.52, H_NQ = 981892, A_Q = 98.41, H_Q = 17673, zstd_ratio = 1.34%, sparse_ratio = 0.97%, sparsity = 97.27% , sparse_accuracy = 98.4, training_time = 1644s
Epoch 73: A_NQ = 98.27, H_NQ = 981808, A_Q = 98.63, H_Q = 17341, zstd_ratio = 1.33%, sparse_ratio = 0.96%, sparsity = 97.34% , sparse_accuracy = 98.63, training_time = 1560s
Epoch 74: A_NQ = 98.45, H_NQ = 981886, A_Q = 98.66, H_Q = 17058, zstd_ratio = 1.31%, sparse_ratio = 0.94%, sparsity = 97.40% , sparse_accuracy = 98.68, training_time = 1464s
Epoch 75: A_NQ = 98.48, H_NQ = 981742, A_Q = 98.41, H_Q = 16989, zstd_ratio = 1.30%, sparse_ratio = 0.94%, sparsity = 97.41% , sparse_accuracy = 98.39, training_time = 1379s
Epoch 76: A_NQ = 98.6, H_NQ = 981850, A_Q = 98.58, H_Q = 17688, zstd_ratio = 1.34%, sparse_ratio = 0.97%, sparsity = 97.26% , sparse_accuracy = 98.61, training_time = 1533s
Epoch 77: A_NQ = 98.54, H_NQ = 981898, A_Q = 98.67, H_Q = 17209, zstd_ratio = 1.33%, sparse_ratio = 0.96%, sparsity = 97.37% , sparse_accuracy = 98.66, training_time = 1411s
Epoch 78: A_NQ = 98.34, H_NQ = 981850, A_Q = 98.3, H_Q = 16941, zstd_ratio = 1.29%, sparse_ratio = 0.93%, sparsity = 97.43% , sparse_accuracy = 98.29, training_time = 1363s
Epoch 79: A_NQ = 98.29, H_NQ = 981882, A_Q = 98.28, H_Q = 17142, zstd_ratio = 1.30%, sparse_ratio = 0.95%, sparsity = 97.38% , sparse_accuracy = 98.26, training_time = 1392s
Epoch 80: A_NQ = 98.18, H_NQ = 981896, A_Q = 98.34, H_Q = 16420, zstd_ratio = 1.28%, sparse_ratio = 0.92%, sparsity = 97.52% , sparse_accuracy = 98.31, training_time = 1535s
Epoch 81: A_NQ = 98.57, H_NQ = 981840, A_Q = 98.3, H_Q = 17219, zstd_ratio = 1.29%, sparse_ratio = 0.94%, sparsity = 97.36% , sparse_accuracy = 98.3, training_time = 1440s
Epoch 82: A_NQ = 98.4, H_NQ = 981884, A_Q = 98.13, H_Q = 17603, zstd_ratio = 1.32%, sparse_ratio = 0.96%, sparsity = 97.28% , sparse_accuracy = 98.16, training_time = 1381s
Epoch 83: A_NQ = 98.34, H_NQ = 981854, A_Q = 98.49, H_Q = 17458, zstd_ratio = 1.32%, sparse_ratio = 0.96%, sparsity = 97.31% , sparse_accuracy = 98.5, training_time = 1421s
Epoch 84: A_NQ = 98.2, H_NQ = 981578, A_Q = 98.44, H_Q = 17267, zstd_ratio = 1.31%, sparse_ratio = 0.96%, sparsity = 97.35% , sparse_accuracy = 98.44, training_time = 1567s
Epoch 85: A_NQ = 98.48, H_NQ = 981884, A_Q = 98.52, H_Q = 17437, zstd_ratio = 1.33%, sparse_ratio = 0.96%, sparsity = 97.31% , sparse_accuracy = 98.51, training_time = 1472s
Epoch 86: A_NQ = 98.41, H_NQ = 981858, A_Q = 98.71, H_Q = 17223, zstd_ratio = 1.31%, sparse_ratio = 0.95%, sparsity = 97.35% , sparse_accuracy = 98.71, training_time = 1388s
Epoch 87: A_NQ = 97.87, H_NQ = 981890, A_Q = 98.36, H_Q = 17106, zstd_ratio = 1.32%, sparse_ratio = 0.94%, sparsity = 97.38% , sparse_accuracy = 98.38, training_time = 1440s
Epoch 88: A_NQ = 98.57, H_NQ = 981762, A_Q = 98.64, H_Q = 17027, zstd_ratio = 1.31%, sparse_ratio = 0.95%, sparsity = 97.40% , sparse_accuracy = 98.64, training_time = 1523s
Epoch 89: A_NQ = 98.51, H_NQ = 981894, A_Q = 98.58, H_Q = 17111, zstd_ratio = 1.31%, sparse_ratio = 0.94%, sparsity = 97.38% , sparse_accuracy = 98.58, training_time = 1449s
Epoch 90: A_NQ = 98.61, H_NQ = 981870, A_Q = 98.43, H_Q = 17129, zstd_ratio = 1.31%, sparse_ratio = 0.94%, sparsity = 97.38% , sparse_accuracy = 98.46, training_time = 1381s
Epoch 91: A_NQ = 98.62, H_NQ = 981868, A_Q = 98.46, H_Q = 17014, zstd_ratio = 1.31%, sparse_ratio = 0.94%, sparsity = 97.40% , sparse_accuracy = 98.44, training_time = 1265s
Epoch 92: A_NQ = 98.66, H_NQ = 981894, A_Q = 98.47, H_Q = 17715, zstd_ratio = 1.32%, sparse_ratio = 0.97%, sparsity = 97.25% , sparse_accuracy = 98.48, training_time = 1281s
Epoch 93: A_NQ = 98.61, H_NQ = 981838, A_Q = 98.06, H_Q = 17888, zstd_ratio = 1.32%, sparse_ratio = 0.96%, sparsity = 97.21% , sparse_accuracy = 98.08, training_time = 1038s
Epoch 94: A_NQ = 98.66, H_NQ = 981874, A_Q = 98.68, H_Q = 16894, zstd_ratio = 1.31%, sparse_ratio = 0.94%, sparsity = 97.43% , sparse_accuracy = 98.7, training_time = 1239s
Epoch 95: A_NQ = 98.42, H_NQ = 981896, A_Q = 98.45, H_Q = 16778, zstd_ratio = 1.28%, sparse_ratio = 0.94%, sparsity = 97.45% , sparse_accuracy = 98.46, training_time = 1172s
Epoch 96: A_NQ = 98.71, H_NQ = 981809, A_Q = 98.57, H_Q = 16768, zstd_ratio = 1.29%, sparse_ratio = 0.93%, sparsity = 97.46% , sparse_accuracy = 98.63, training_time = 1126s
Epoch 97: A_NQ = 98.43, H_NQ = 981738, A_Q = 98.33, H_Q = 16897, zstd_ratio = 1.29%, sparse_ratio = 0.94%, sparsity = 97.43% , sparse_accuracy = 98.34, training_time = 1038s
Epoch 98: A_NQ = 98.54, H_NQ = 981782, A_Q = 98.32, H_Q = 16670, zstd_ratio = 1.29%, sparse_ratio = 0.93%, sparsity = 97.48% , sparse_accuracy = 98.31, training_time = 1133s
Epoch 99: A_NQ = 98.64, H_NQ = 981802, A_Q = 98.45, H_Q = 17193, zstd_ratio = 1.30%, sparse_ratio = 0.94%, sparsity = 97.36% , sparse_accuracy = 98.43, training_time = 1103s
Epoch 100: A_NQ = 98.54, H_NQ = 981894, A_Q = 98.68, H_Q = 17810, zstd_ratio = 1.36%, sparse_ratio = 0.98%, sparsity = 97.23% , sparse_accuracy = 98.69, training_time = 1027s
------------------------------------------------------------
delta = 8.1
Epoch 1: A_NQ = 95.61, H_NQ = 981902, A_Q = 95.54, H_Q = 48596, zstd_ratio = 3.15%, sparse_ratio = 2.45%, sparsity = 88.64% , sparse_accuracy = 95.4, training_time = 1429s
Epoch 2: A_NQ = 96.51, H_NQ = 981892, A_Q = 95.84, H_Q = 39377, zstd_ratio = 2.59%, sparse_ratio = 1.99%, sparsity = 91.83% , sparse_accuracy = 95.76, training_time = 1535s
Epoch 3: A_NQ = 97.17, H_NQ = 981736, A_Q = 97.67, H_Q = 35583, zstd_ratio = 2.31%, sparse_ratio = 1.77%, sparsity = 92.97% , sparse_accuracy = 97.66, training_time = 1519s
Epoch 4: A_NQ = 96.95, H_NQ = 981858, A_Q = 96.38, H_Q = 32258, zstd_ratio = 2.16%, sparse_ratio = 1.62%, sparsity = 93.90% , sparse_accuracy = 96.44, training_time = 1558s
Epoch 5: A_NQ = 97.91, H_NQ = 981860, A_Q = 96.87, H_Q = 29755, zstd_ratio = 2.02%, sparse_ratio = 1.51%, sparsity = 94.55% , sparse_accuracy = 96.92, training_time = 1529s
Epoch 6: A_NQ = 97.53, H_NQ = 981890, A_Q = 97.71, H_Q = 28269, zstd_ratio = 1.96%, sparse_ratio = 1.45%, sparsity = 94.93% , sparse_accuracy = 97.7, training_time = 1660s
Epoch 7: A_NQ = 97.75, H_NQ = 981894, A_Q = 97.4, H_Q = 26497, zstd_ratio = 1.85%, sparse_ratio = 1.36%, sparsity = 95.35% , sparse_accuracy = 97.37, training_time = 1642s
Epoch 8: A_NQ = 97.7, H_NQ = 981814, A_Q = 97.9, H_Q = 26404, zstd_ratio = 1.84%, sparse_ratio = 1.36%, sparsity = 95.39% , sparse_accuracy = 97.89, training_time = 1519s
Epoch 9: A_NQ = 97.91, H_NQ = 981834, A_Q = 97.82, H_Q = 25597, zstd_ratio = 1.79%, sparse_ratio = 1.32%, sparsity = 95.58% , sparse_accuracy = 97.83, training_time = 1519s
Epoch 10: A_NQ = 97.6, H_NQ = 981862, A_Q = 97.58, H_Q = 25181, zstd_ratio = 1.79%, sparse_ratio = 1.31%, sparsity = 95.67% , sparse_accuracy = 97.62, training_time = 1690s
Epoch 11: A_NQ = 98.24, H_NQ = 981866, A_Q = 97.89, H_Q = 23631, zstd_ratio = 1.71%, sparse_ratio = 1.24%, sparsity = 96.03% , sparse_accuracy = 97.9, training_time = 1538s
Epoch 12: A_NQ = 98.39, H_NQ = 981904, A_Q = 98.21, H_Q = 24042, zstd_ratio = 1.71%, sparse_ratio = 1.26%, sparsity = 95.94% , sparse_accuracy = 98.21, training_time = 1530s
Epoch 13: A_NQ = 98.09, H_NQ = 981900, A_Q = 97.93, H_Q = 22666, zstd_ratio = 1.64%, sparse_ratio = 1.20%, sparsity = 96.24% , sparse_accuracy = 97.95, training_time = 1558s
Epoch 14: A_NQ = 98.11, H_NQ = 981884, A_Q = 97.66, H_Q = 22836, zstd_ratio = 1.67%, sparse_ratio = 1.21%, sparsity = 96.20% , sparse_accuracy = 97.66, training_time = 1725s
Epoch 15: A_NQ = 97.9, H_NQ = 981884, A_Q = 98.22, H_Q = 22990, zstd_ratio = 1.66%, sparse_ratio = 1.21%, sparsity = 96.16% , sparse_accuracy = 98.22, training_time = 1619s
Epoch 16: A_NQ = 98.22, H_NQ = 981906, A_Q = 97.81, H_Q = 21762, zstd_ratio = 1.60%, sparse_ratio = 1.17%, sparsity = 96.45% , sparse_accuracy = 97.79, training_time = 1517s
Epoch 17: A_NQ = 98.15, H_NQ = 981884, A_Q = 98.22, H_Q = 21867, zstd_ratio = 1.61%, sparse_ratio = 1.16%, sparsity = 96.42% , sparse_accuracy = 98.25, training_time = 1536s
Epoch 18: A_NQ = 98.36, H_NQ = 981848, A_Q = 98.1, H_Q = 21546, zstd_ratio = 1.59%, sparse_ratio = 1.15%, sparsity = 96.49% , sparse_accuracy = 98.13, training_time = 1686s
Epoch 19: A_NQ = 98.27, H_NQ = 981800, A_Q = 98.34, H_Q = 21688, zstd_ratio = 1.59%, sparse_ratio = 1.16%, sparsity = 96.45% , sparse_accuracy = 98.37, training_time = 1546s
Epoch 20: A_NQ = 98.1, H_NQ = 981870, A_Q = 97.77, H_Q = 21840, zstd_ratio = 1.62%, sparse_ratio = 1.17%, sparsity = 96.42% , sparse_accuracy = 97.77, training_time = 1478s
Epoch 21: A_NQ = 98.34, H_NQ = 981872, A_Q = 98.31, H_Q = 21324, zstd_ratio = 1.57%, sparse_ratio = 1.14%, sparsity = 96.53% , sparse_accuracy = 98.31, training_time = 1501s
Epoch 22: A_NQ = 97.4, H_NQ = 981722, A_Q = 98.08, H_Q = 20887, zstd_ratio = 1.54%, sparse_ratio = 1.12%, sparsity = 96.62% , sparse_accuracy = 98.07, training_time = 1709s
Epoch 23: A_NQ = 97.77, H_NQ = 981748, A_Q = 97.97, H_Q = 21667, zstd_ratio = 1.59%, sparse_ratio = 1.14%, sparsity = 96.44% , sparse_accuracy = 97.96, training_time = 1579s
Epoch 24: A_NQ = 98.3, H_NQ = 981820, A_Q = 98.28, H_Q = 20779, zstd_ratio = 1.54%, sparse_ratio = 1.12%, sparsity = 96.64% , sparse_accuracy = 98.27, training_time = 1497s
Epoch 25: A_NQ = 97.64, H_NQ = 981890, A_Q = 97.83, H_Q = 20315, zstd_ratio = 1.51%, sparse_ratio = 1.09%, sparsity = 96.73% , sparse_accuracy = 97.85, training_time = 1488s
Epoch 26: A_NQ = 98.36, H_NQ = 981838, A_Q = 98.31, H_Q = 20818, zstd_ratio = 1.55%, sparse_ratio = 1.13%, sparsity = 96.62% , sparse_accuracy = 98.29, training_time = 1707s
Epoch 27: A_NQ = 98.32, H_NQ = 981832, A_Q = 98.43, H_Q = 20507, zstd_ratio = 1.52%, sparse_ratio = 1.09%, sparsity = 96.69% , sparse_accuracy = 98.42, training_time = 1555s
Epoch 28: A_NQ = 98.1, H_NQ = 981854, A_Q = 98.18, H_Q = 20699, zstd_ratio = 1.52%, sparse_ratio = 1.10%, sparsity = 96.65% , sparse_accuracy = 98.19, training_time = 1536s
Epoch 29: A_NQ = 98.36, H_NQ = 981876, A_Q = 98.26, H_Q = 20177, zstd_ratio = 1.52%, sparse_ratio = 1.09%, sparsity = 96.77% , sparse_accuracy = 98.25, training_time = 1550s
